TweetID,Date,Hashtags,CovidRelated
432328,1255815760800288768,04/30/20,['COVID19'],Yes
432332,1255815763883167488,04/30/20,[],
432336,1255815763916546048,04/30/20,[],
432340,1255815764138917888,04/30/20,[],
432344,1255815764210147328,04/30/20,[],
432351,1255815764461961216,04/30/20,['Factcheckergate'],No
432357,1255815764629733120,04/30/20,[],
432360,1255815764961120512,04/30/20,[],
432362,1255815765049118720,04/30/20,[],
432364,1255815765036498944,04/30/20,[],
432365,1255815765149863936,04/30/20,[],
432371,1255815764554190848,04/30/20,[],
432375,1255815765342781440,04/30/20,[],
432381,1255815767674818304,04/30/20,[],
432384,1255815767939059712,04/30/20,[],
432387,1255815768056442880,04/30/20,['NowOnAir'],No
432390,1255815768102580224,04/30/20,[],
432393,1255815767611891712,04/30/20,[],
432395,1255815768345886720,04/30/20,[],
432396,1255815768253530112,04/30/20,[],
432398,1255815768287014912,04/30/20,[],
432400,1255815768694050816,04/30/20,[],
432401,1255815768714903552,04/30/20,[],
432403,1255815768647692288,04/30/20,[],
432404,1255815768807215104,04/30/20,[],
432405,1255815768777916416,04/30/20,[],
432408,1255815768022716416,04/30/20,[],
432410,1255815768962465792,04/30/20,[],
432411,1255815769096585216,04/30/20,[],
432416,1255815769365131264,04/30/20,[],
432419,1255815768446398464,04/30/20,['COVID19'],Yes
432423,1255815769490731008,04/30/20,[],
432424,1255815769511940096,04/30/20,[],
432427,1255815769679630336,04/30/20,[],
432431,1255815772166934528,04/30/20,[],
432438,1255815772477313024,04/30/20,[],
432440,1255815772607328512,04/30/20,[],
432442,1255815772447916032,04/30/20,[],
432445,1255815771751620608,04/30/20,[],
432446,1255815772632494080,04/30/20,[],
432452,1255815772103901184,04/30/20,['FDNA506'],No
432455,1255815773135634432,04/30/20,[],
432458,1255815773261631488,04/30/20,[],
432461,1255815772758134784,04/30/20,[],
432465,1255815773408411648,04/30/20,[],
432466,1255815773349490688,04/30/20,[],
432467,1255815773425070080,04/30/20,"['COVID19', 'coronavirus', 'Covid19UK', 'Covid19usa']",Yes
432471,1255815773542584320,04/30/20,[],
432474,1255815773634867200,04/30/20,[],
432480,1255815776403173120,04/30/20,[],
432482,1255815775954391040,04/30/20,[],
432484,1255815776382193664,04/30/20,[],
432485,1255815776453320704,04/30/20,[],
432487,1255815776646377472,04/30/20,[],
432489,1255815776566522112,04/30/20,"['COVID19', '30aprile']",Yes
432490,1255815776595931136,04/30/20,[],
432491,1255815776566751232,04/30/20,['ranNFL'],No
432500,1255815777061666816,04/30/20,[],
432501,1255815777250193408,04/30/20,[],
432504,1255815777225256704,04/30/20,[],
432507,1255815777208451072,04/30/20,[],
432509,1255815777258790912,04/30/20,[],
432519,1255815777631924224,04/30/20,['AWENiteTokyo'],No
432520,1255815777833218048,04/30/20,[],
432522,1255815777732747264,04/30/20,['4VoiceLess'],No
432528,1255815778173157120,04/30/20,[],
432529,1255815778110107648,04/30/20,[],
432530,1255815780601659392,04/30/20,[],
432531,1255815780479807488,04/30/20,[],
432543,1255815780937216000,04/30/20,['cancelled'],No
432544,1255815780907642880,04/30/20,[],
432546,1255815780861706240,04/30/20,"['covid19', 'india']",Yes
432551,1255815781117390848,04/30/20,[],
432552,1255815781050388480,04/30/20,[],
432554,1255815780978941952,04/30/20,[],
432555,1255815781276844032,04/30/20,[],
432561,1255815781415186432,04/30/20,[],
432570,1255815781826342912,04/30/20,[],
432571,1255815781905989632,04/30/20,[],
432574,1255815781868285952,04/30/20,"['DecoupledDays', 'Drupal']",No
432578,1255815782006652928,04/30/20,[],
432584,1255815783533424640,04/30/20,[],
432585,1255815784309407488,04/30/20,[],
432586,1255815784812744704,04/30/20,[],
432593,1255815785181859840,04/30/20,[],
432595,1255815784976318464,04/30/20,[],
432597,1255815785206947840,04/30/20,[],
432600,1255815785198628864,04/30/20,[],
432604,1255815784913416192,04/30/20,"['enforma', 'divertim', 'esportistes']",No
432615,1255815786075238400,04/30/20,"['CoronaInfoCH', 'CoronavirusSchweiz', 'Masken']",No
432618,1255815785940910080,04/30/20,"['residències', 'testcovid19']",No
432621,1255815786108772352,04/30/20,[],
432623,1255815786389782528,04/30/20,['COVID19'],Yes
432624,1255815786381348864,04/30/20,[],No
432626,1255815786565971968,04/30/20,[],
432629,1255815786708504320,04/30/20,[],
432632,1255815788948307968,04/30/20,[],
432633,1255815788990213888,04/30/20,[],
432635,1255815789199982592,04/30/20,[],
432639,1255815789321560064,04/30/20,[],
432643,1255815789518651392,04/30/20,[],
432646,1255815789564788736,04/30/20,[],
432650,1255815789237751808,04/30/20,[],
432651,1255815789577244672,04/30/20,"['beritarembang', 'rembang']",No
432653,1255815789699047424,04/30/20,[],
432658,1255815789849923584,04/30/20,[],
432660,1255815790017871872,04/30/20,[],
432661,1255815789942312704,04/30/20,[],
432665,1255815790147719168,04/30/20,[],
432667,1255815790126927872,04/30/20,[],
432675,1255815790437294080,04/30/20,[],
432677,1255815790487625728,04/30/20,"['coronavirus', 'κορονοιος', 'κοροναιος', 'κορωνοιος', 'covid19Gr', 'COVID2019']",Yes
432678,1255815790399553536,04/30/20,[],
432679,1255815790575489024,04/30/20,[],
432685,1255815793297838080,04/30/20,[],
432686,1255815793352355840,04/30/20,['DireitaRaizÉBolsonaro'],No
432690,1255815793587019520,04/30/20,[],
432699,1255815793402621952,04/30/20,[],
432700,1255815793805340672,04/30/20,[],
432701,1255815793738161920,04/30/20,[],
432704,1255815793847209984,04/30/20,[],
432705,1255815793989877504,04/30/20,[],
432706,1255815794124107520,04/30/20,[],
432708,1255815794182590464,04/30/20,[],
432711,1255815794396507904,04/30/20,[],
432713,1255815792240754688,04/30/20,[],
432714,1255815794354774016,04/30/20,[],
432715,1255815794384044032,04/30/20,[],
432717,1255815794224586752,04/30/20,[],
432723,1255815794727907328,04/30/20,['economist'],No
432725,1255815794396545024,04/30/20,[],
432726,1255815794786807808,04/30/20,[],
432727,1255815794874822912,04/30/20,[],
432728,1255815794899984384,04/30/20,[],No
432730,1255815797328490496,04/30/20,[],
432732,1255815797395636224,04/30/20,[],
432733,1255815797315903488,04/30/20,['COVID19'],Yes
432735,1255815797584232448,04/30/20,[],
432737,1255815797475282944,04/30/20,[],
432738,1255815796804198400,04/30/20,[],
432739,1255815797559173120,04/30/20,[],
432744,1255815797785714688,04/30/20,[],
432745,1255815797793931264,04/30/20,['madmen'],No
432746,1255815796393205504,04/30/20,"['COVID19', 'Pune', 'hotspots']",Yes
432748,1255815797148127232,04/30/20,[],
432750,1255815797475364864,04/30/20,[],
432756,1255815798003847168,04/30/20,['SanchezVeteATuCasa'],No
432763,1255815798360354816,04/30/20,[],
432779,1255815797412433920,04/30/20,[],
432781,1255815801531248640,04/30/20,[],
432782,1255815801392689152,04/30/20,[],
432787,1255815801472311296,04/30/20,[],
432788,1255815801661263872,04/30/20,[],
432790,1255815801464131584,04/30/20,"['KOT', 'KOTLoyals', 'sonko', 'COVID19', 'level4lockdown', 'art']",No
432792,1255815801921245184,04/30/20,"['coronavirus', 'covid19']",Yes
432793,1255815802059730944,04/30/20,[],
432794,1255815802118422528,04/30/20,[],No
432795,1255815802214703104,04/30/20,[],
432798,1255815802135154688,04/30/20,[],
432803,1255815802525298688,04/30/20,[],
432806,1255815802693041920,04/30/20,[],
432811,1255815802390851584,04/30/20,"['PNPKakampiMo', 'TeamPNP', 'ToServeandProtect', 'CPNPArchieGamboa']",No
432813,1255815802567233536,04/30/20,[],Yes
432815,1255815802839863296,04/30/20,[],
432818,1255815802831474688,04/30/20,[],
432819,1255815802743382016,04/30/20,[],
432820,1255815802881703936,04/30/20,[],
432824,1255815802986561536,04/30/20,[],
432825,1255815802986651648,04/30/20,[],
432827,1255815802936311808,04/30/20,[],
432831,1255815805226401792,04/30/20,[],
432833,1255815805742338048,04/30/20,['CCP'],No
432834,1255815805780013056,04/30/20,"['NOTBYTHEMOON2ndWin', 'GOT7', 'OneDirection', 'DragMeDownTo1Billion']",No
432835,1255815805733875712,04/30/20,[],
432838,1255815806002302720,04/30/20,[],
432856,1255815806828465920,04/30/20,[],
432857,1255815806618865664,04/30/20,[],
432858,1255815806840999936,04/30/20,['SmartNews'],No
432863,1255815806895587328,04/30/20,[],
432864,1255815806979584000,04/30/20,[],
432865,1255815806983852032,04/30/20,[],
432868,1255815807021518848,04/30/20,[],
432870,1255815807038341120,04/30/20,[],
432873,1255815807126441984,04/30/20,[],
432876,1255815807172349952,04/30/20,[],
432882,1255815809877803008,04/30/20,[],
432886,1255815809928171520,04/30/20,[],
432891,1255815810091802624,04/30/20,[],
432895,1255815810376818688,04/30/20,[],
432897,1255815810360069888,04/30/20,[],
432899,1255815810494410752,04/30/20,[],
432901,1255815810439938048,04/30/20,[],
432904,1255815810590871552,04/30/20,[],
432905,1255815810548932608,04/30/20,"['TrumpLiesPeopleDie', 'TrumpPandemicFailure']",No
432908,1255815810699988992,04/30/20,[],
432919,1255815809718419712,04/30/20,"['autismo', 'TEA', 'COVID19']",No
432921,1255815810993569792,04/30/20,[],
432923,1255815811337502720,04/30/20,[],
432925,1255815811241050112,04/30/20,[],
432930,1255815814097195008,04/30/20,[],
432931,1255815814059614208,04/30/20,[],
432934,1255815814000726016,04/30/20,"['南海トラフ', '南海トラフ地震', '5G']",No
432945,1255815814198038528,04/30/20,[],
432947,1255815814541905920,04/30/20,[],
432951,1255815814160113664,04/30/20,[],
432952,1255815814764167168,04/30/20,[],
432953,1255815814827118592,04/30/20,[],
432956,1255815814705328128,04/30/20,[],
432960,1255815815007555584,04/30/20,[],
432962,1255815814965612288,04/30/20,[],
432965,1255815815133306880,04/30/20,[],
432969,1255815814961233920,04/30/20,[],
432971,1255815815296843520,04/30/20,[],
432973,1255815815485669120,04/30/20,[],
432974,1255815815477288704,04/30/20,['confinement'],No
432977,1255815815485587712,04/30/20,[],
432981,1255815817809350912,04/30/20,[],
432982,1255815818178203648,04/30/20,[],
432988,1255815818350297088,04/30/20,[],
432998,1255815818547519488,04/30/20,[],
433004,1255815818866278400,04/30/20,[],
433005,1255815818950008832,04/30/20,[],
433011,1255815819180662784,04/30/20,[],
433012,1255815819138945024,04/30/20,[],
433014,1255815818883010304,04/30/20,[],
433019,1255815819377901568,04/30/20,[],
433021,1255815819516432384,04/30/20,[],
433027,1255815819705057280,04/30/20,[],
433029,1255815819788988416,04/30/20,[],
433031,1255815822422966272,04/30/20,[],
433033,1255815822506893056,04/30/20,[],
433049,1255815823425323008,04/30/20,[],
433055,1255815823693877248,04/30/20,[],
433058,1255815823693959168,04/30/20,[],
433059,1255815823819767808,04/30/20,[],
433062,1255815823819550720,04/30/20,['cashier'],No
433067,1255815824130093056,04/30/20,[],
433068,1255815824222425088,04/30/20,[],
433069,1255815824138477568,04/30/20,[],
433072,1255815824268570624,04/30/20,[],
433073,1255815824381706240,04/30/20,[],
433076,1255815824146915328,04/30/20,[],
433078,1255815824423751680,04/30/20,['qurantine'],No
433081,1255815826734813184,04/30/20,[],
433085,1255815826621345792,04/30/20,[],
433092,1255815826919350272,04/30/20,[],
433093,1255815826843762688,04/30/20,[],
433095,1255815826961166336,04/30/20,[],
433096,1255815826797723648,04/30/20,[],
433097,1255815826994630912,04/30/20,[],
433101,1255815826973659136,04/30/20,[],
433103,1255815827133214720,04/30/20,[],
433108,1255815827229736704,04/30/20,[],
433109,1255815827259101184,04/30/20,[],
433110,1255815827040894720,04/30/20,[],
433114,1255815827711864832,04/30/20,[],
433115,1255815827527368704,04/30/20,['volunteer'],No
433117,1255815827640778752,04/30/20,[],
433124,1255815827775000320,04/30/20,[],
433131,1255815830895550464,04/30/20,[],
433134,1255815830752854016,04/30/20,[],
433139,1255815831126266112,04/30/20,[],
433142,1255815831167987712,04/30/20,[],
433144,1255815831310815232,04/30/20,[],
433148,1255815831231049728,04/30/20,[],
433149,1255815830568345600,04/30/20,['covid19'],Yes
433150,1255815831134638080,04/30/20,[],
433155,1255815831604170752,04/30/20,[],
433156,1255815831470190592,04/30/20,[],
433158,1255815831172395008,04/30/20,[],
433160,1255815831478587392,04/30/20,[],
433163,1255815831394664448,04/30/20,"['accounting', 'finance']",No
433166,1255815831646285824,04/30/20,[],
433169,1255815831759523840,04/30/20,[],
433173,1255815831847604224,04/30/20,[],
433175,1255815831990046720,04/30/20,[],
433178,1255815832053014528,04/30/20,[],
433185,1255815835219889920,04/30/20,[],
433193,1255815835370823680,04/30/20,[],
433194,1255815835509313536,04/30/20,[],
433196,1255815835542749184,04/30/20,[],
433198,1255815835504963584,04/30/20,[],
433200,1255815835509235712,04/30/20,[],
433202,1255815835505037056,04/30/20,[],
433203,1255815835505000448,04/30/20,[],
433208,1255815835790323712,04/30/20,[],
433209,1255815835865792512,04/30/20,[],
433211,1255815835572228096,04/30/20,[],
433212,1255815836075425792,04/30/20,[],
433215,1255815836041789440,04/30/20,[],
433216,1255815836092239872,04/30/20,[],
433218,1255815836092203008,04/30/20,"['coronavirus', 'covid19']",Yes
433219,1255815836197171200,04/30/20,[],
433224,1255815835911938048,04/30/20,[],
433226,1255815836327010304,04/30/20,[],
433227,1255815836025176064,04/30/20,[],
433231,1255815838810222592,04/30/20,[],
433248,1255815839829409792,04/30/20,[],
433250,1255815839909056512,04/30/20,[],
433251,1255815839573585920,04/30/20,[],
433253,1255815839736971264,04/30/20,[],
433256,1255815839976169472,04/30/20,[],
433258,1255815840206897152,04/30/20,[],
433259,1255815840257146880,04/30/20,[],
433262,1255815840395522048,04/30/20,[],
433264,1255815840387272704,04/30/20,[],
433267,1255815840416632832,04/30/20,[],
433269,1255815840416612352,04/30/20,[],
433271,1255815840638926848,04/30/20,[],
433272,1255815840630362112,04/30/20,[],
433274,1255815840810840064,04/30/20,"['COVID19', 'Covid19UK', 'lockdown']",Yes
433275,1255815840815071232,04/30/20,[],
433277,1255815840936669184,04/30/20,[],
433279,1255815840576004096,04/30/20,"['Lancaster', 'Coronavirus']",No
433283,1255815843692379904,04/30/20,[],
433285,1255815843654574080,04/30/20,[],
433286,1255815843637874688,04/30/20,[],
433288,1255815843855753216,04/30/20,[],
433291,1255815843797258240,04/30/20,[],
433292,1255815843801378816,04/30/20,[],
433293,1255815843319025664,04/30/20,[],
433299,1255815843256155904,04/30/20,"['gençrefah', 'yenidenrefahpartisi', 'Covid19']",No
433302,1255815843914452992,04/30/20,['MakeMyThursday'],No
433304,1255815843025260288,04/30/20,['RepublicOfCitizens'],No
433305,1255815844153655296,04/30/20,[],
433308,1255815843788853248,04/30/20,[],
433311,1255815844468150272,04/30/20,['TigaSyaratBebasCovid'],No
433313,1255815844434714624,04/30/20,[],
433318,1255815844589965056,04/30/20,[],
433319,1255815844506058752,04/30/20,[],
433321,1255815844531187712,04/30/20,[],
433323,1255815844552007680,04/30/20,[],
433327,1255815844455735296,04/30/20,[],
433329,1255815844778647552,04/30/20,[],
433330,1255815847626465280,04/30/20,[],
433332,1255815847647551488,04/30/20,[],
433335,1255815847743942912,04/30/20,[],
433338,1255815847911796736,04/30/20,[],
433339,1255815847874101248,04/30/20,"['방탄소년단제이홉', 'ReDespiertostn', 'dontstop', 'skamfrance', '에이티즈', 'COVID19', 'ATEEZ', '방탄소년단진']",No
433340,1255815847987339264,04/30/20,[],
433347,1255815848129789952,04/30/20,[],
433348,1255815848112951296,04/30/20,[],
433351,1255815848339505152,04/30/20,[],
433353,1255815848272502784,04/30/20,[],
433360,1255815848385748992,04/30/20,[],
433361,1255815848553410304,04/30/20,[],
433362,1255815848427749120,04/30/20,"['ActsForHealth', 'RoyalCanin', 'RCTips', 'PetFood', 'covid19']",No
433363,1255815848377364480,04/30/20,[],
433364,1255815848586960896,04/30/20,[],
433366,1255815848536739840,04/30/20,[],
433368,1255815848687796224,04/30/20,[],
433369,1255815848561905664,04/30/20,[],
433375,1255815848419225600,04/30/20,['NCTDREAM'],No
433376,1255815848830345216,04/30/20,"['SabKaRamazan', 'Pakistan', 'Bargad']",No
433379,1255815848784257024,04/30/20,"['coronarvirusitalia', 'COVID19']",Yes
433381,1255815851825073920,04/30/20,[],
433383,1255815851950977024,04/30/20,[],
433386,1255815851749621504,04/30/20,[],
433387,1255815851690860288,04/30/20,[],
433392,1255815852026404864,04/30/20,[],No
433394,1255815852164698112,04/30/20,[],
433398,1255815852416475136,04/30/20,[],
433402,1255815852445904896,04/30/20,[],
433408,1255815852613648384,04/30/20,"['lockdowns', 'coronavirus', 'pandemic']",No
433410,1255815852609490944,04/30/20,[],
433418,1255815852823322624,04/30/20,[],
433419,1255815852844335104,04/30/20,"['Aerosols', 'aerosoli', 'coronanederland', 'COVID19', 'anderhalvemeter']",No
433420,1255815852953186304,04/30/20,[],
433421,1255815852827578368,04/30/20,[],
433422,1255815852362027008,04/30/20,[],
433429,1255815852781436928,04/30/20,[],
433435,1255815856040353792,04/30/20,[],
433438,1255815855897817088,04/30/20,[],
433439,1255815856090562304,04/30/20,[],
433445,1255815856350625792,04/30/20,[],
433448,1255815856199733248,04/30/20,[],
433453,1255815855797088512,04/30/20,[],
433454,1255815856371556352,04/30/20,[],No
433456,1255815856573030400,04/30/20,[],
433464,1255815856996724736,04/30/20,[],
433470,1255815857168699392,04/30/20,[],
433473,1255815857139318784,04/30/20,[],
433476,1255815857244114944,04/30/20,[],
433477,1255815857265090304,04/30/20,[],
433480,1255815860200935424,04/30/20,[],
433481,1255815860029206528,04/30/20,"['CoronaInfoCH', 'corona', 'coronavirus', 'COVID19']",Yes
433483,1255815860176015104,04/30/20,[],
433484,1255815860096294912,04/30/20,[],
433486,1255815860134055936,04/30/20,['COVID'],Yes
433487,1255815860297576448,04/30/20,[],
433490,1255815860431831040,04/30/20,[],
433491,1255815860398239488,04/30/20,[],
433493,1255815860498792448,04/30/20,[],
